8.500000000000000000e+01,1.500000000000000000e+01,5.624064302685211914e+01
2.230000000000000000e+02,9.000000000000000000e+01,1.725685891920463177e+01
2.740000000000000000e+02,1.900000000000000000e+01,-2.086895742312411528e+01
4.800000000000000000e+01,1.710000000000000000e+02,1.554031620591001150e+01
1.580000000000000000e+02,9.900000000000000000e+01,4.201591039732370803e-01
2.220000000000000000e+02,2.700000000000000000e+01,1.939877780986271461e+01
1.240000000000000000e+02,1.330000000000000000e+02,1.837961605097795825e+00
1.950000000000000000e+02,6.800000000000000000e+01,1.013449886987067217e+01
2.880000000000000000e+02,2.700000000000000000e+01,2.632469040007145011e+01
2.420000000000000000e+02,1.510000000000000000e+02,1.832923766536716670e+01
8.400000000000000000e+01,2.700000000000000000e+01,-2.331042813448492979e+01
3.500000000000000000e+01,1.700000000000000000e+01,-3.688649592601247917e+01
8.800000000000000000e+01,5.500000000000000000e+01,1.346207526496599272e+01
1.690000000000000000e+02,8.300000000000000000e+01,-7.262282943162663429e+00
7.300000000000000000e+01,1.440000000000000000e+02,3.609286463209812013e+01
2.060000000000000000e+02,9.600000000000000000e+01,8.321770982539177908e+00
2.750000000000000000e+02,9.300000000000000000e+01,-3.111875605033979042e+01
2.150000000000000000e+02,4.500000000000000000e+01,-1.122367175015069307e+01
1.840000000000000000e+02,5.000000000000000000e+00,1.848904322692686009e+01
2.870000000000000000e+02,2.800000000000000000e+01,1.391758513299728151e+01
2.900000000000000000e+02,2.010000000000000000e+02,2.577239659858856768e+01
7.300000000000000000e+01,5.100000000000000000e+01,1.552044599058291396e+01
2.550000000000000000e+02,1.570000000000000000e+02,1.248430375146527993e+01
9.100000000000000000e+01,1.460000000000000000e+02,1.924270718937533076e+01
1.250000000000000000e+02,1.660000000000000000e+02,3.759966405705057468e+01
1.660000000000000000e+02,1.430000000000000000e+02,-1.766109397893491106e+01
1.820000000000000000e+02,1.070000000000000000e+02,-1.577601916058618414e+01
9.800000000000000000e+01,4.900000000000000000e+01,2.687004442320543518e+01
2.090000000000000000e+02,1.110000000000000000e+02,-3.868375211530368674e+00
9.000000000000000000e+01,6.000000000000000000e+00,4.905451062912920435e+01
2.890000000000000000e+02,1.860000000000000000e+02,-2.452819785802984143e+01
6.000000000000000000e+00,1.610000000000000000e+02,5.152602018496234848e+01
2.760000000000000000e+02,1.160000000000000000e+02,2.047033521504869213e+01
1.250000000000000000e+02,1.810000000000000000e+02,7.775115792328060493e+00
1.680000000000000000e+02,4.800000000000000000e+01,2.971186917046667020e+01
2.250000000000000000e+02,9.000000000000000000e+01,3.598585319479246891e+01
5.400000000000000000e+01,1.010000000000000000e+02,3.513592321972657828e+01
1.450000000000000000e+02,5.500000000000000000e+01,2.578302692402462348e+00
2.580000000000000000e+02,1.740000000000000000e+02,-1.255134299818207921e+01
2.870000000000000000e+02,2.210000000000000000e+02,2.592760404189640866e+01
2.570000000000000000e+02,4.300000000000000000e+01,-2.259102098921401591e+01
6.400000000000000000e+01,1.640000000000000000e+02,3.060722480425286562e+01
2.420000000000000000e+02,1.810000000000000000e+02,-1.018135268715384711e+01
2.750000000000000000e+02,1.460000000000000000e+02,3.607969499229028543e+01
2.100000000000000000e+02,1.500000000000000000e+02,5.178238173783703502e+01
6.400000000000000000e+01,1.550000000000000000e+02,-2.112127146681806877e+01
3.100000000000000000e+01,9.200000000000000000e+01,2.200597911691509978e+01
1.030000000000000000e+02,1.700000000000000000e+01,1.485433206435800813e+01
4.300000000000000000e+01,4.000000000000000000e+01,4.079696899564781631e+01
1.900000000000000000e+02,1.680000000000000000e+02,-6.832109238886548752e+00
