col,row,snr
2.630000000000000000e+02,7.100000000000000000e+01,5.000000000000000000e+00
5.800000000000000000e+01,1.320000000000000000e+02,5.000000000000000000e+00
2.690000000000000000e+02,1.360000000000000000e+02,5.000000000000000000e+00
2.830000000000000000e+02,1.230000000000000000e+02,5.000000000000000000e+00
2.470000000000000000e+02,7.500000000000000000e+01,5.000000000000000000e+00
2.930000000000000000e+02,1.340000000000000000e+02,5.000000000000000000e+00
1.820000000000000000e+02,1.170000000000000000e+02,5.000000000000000000e+00
4.600000000000000000e+01,6.500000000000000000e+01,5.000000000000000000e+00
7.700000000000000000e+01,1.990000000000000000e+02,5.000000000000000000e+00
2.580000000000000000e+02,7.000000000000000000e+01,5.000000000000000000e+00
5.200000000000000000e+01,1.630000000000000000e+02,5.000000000000000000e+00
5.700000000000000000e+01,1.550000000000000000e+02,5.000000000000000000e+00
2.470000000000000000e+02,8.100000000000000000e+01,5.000000000000000000e+00
2.640000000000000000e+02,1.400000000000000000e+01,5.000000000000000000e+00
2.430000000000000000e+02,6.700000000000000000e+01,5.000000000000000000e+00
2.840000000000000000e+02,7.500000000000000000e+01,5.000000000000000000e+00
2.440000000000000000e+02,4.200000000000000000e+01,5.000000000000000000e+00
4.700000000000000000e+01,1.780000000000000000e+02,5.000000000000000000e+00
4.600000000000000000e+01,7.400000000000000000e+01,5.000000000000000000e+00
2.910000000000000000e+02,8.300000000000000000e+01,5.000000000000000000e+00
