col,row,snr
3.700000000000000000e+01,2.800000000000000000e+01,2.526958429903705294e+01
1.360000000000000000e+02,1.570000000000000000e+02,1.637266397399188733e+01
2.900000000000000000e+01,1.250000000000000000e+02,2.235068556631686931e+01
1.900000000000000000e+02,2.470000000000000000e+02,2.250581924420751179e+01
2.630000000000000000e+02,6.300000000000000000e+01,1.520733658733755611e+01
2.050000000000000000e+02,6.700000000000000000e+01,1.843444815324943775e+01
2.550000000000000000e+02,9.800000000000000000e+01,1.922789119590668960e+01
1.520000000000000000e+02,2.810000000000000000e+02,1.967935438121087088e+01
7.300000000000000000e+01,1.770000000000000000e+02,1.847008347881131485e+01
7.200000000000000000e+01,1.600000000000000000e+02,1.992834186041649858e+01
8.100000000000000000e+01,1.190000000000000000e+02,1.935110249429533980e+01
1.800000000000000000e+01,1.100000000000000000e+02,2.097102063155814378e+01
1.810000000000000000e+02,5.200000000000000000e+01,2.288650218310294449e+01
3.900000000000000000e+01,1.290000000000000000e+02,1.875409662382059750e+01
1.310000000000000000e+02,7.300000000000000000e+01,2.186251786276870135e+01
1.320000000000000000e+02,9.800000000000000000e+01,1.912818895136831543e+01
1.630000000000000000e+02,3.600000000000000000e+01,1.653329127989626457e+01
1.180000000000000000e+02,2.300000000000000000e+01,1.970520810133696088e+01
2.170000000000000000e+02,2.600000000000000000e+01,1.902212005188159338e+01
1.650000000000000000e+02,2.180000000000000000e+02,2.045832027276086862e+01
1.660000000000000000e+02,2.300000000000000000e+01,2.516562501569518417e+01
5.300000000000000000e+01,7.800000000000000000e+01,1.951458183948295044e+01
1.380000000000000000e+02,1.190000000000000000e+02,2.298648290688612406e+01
1.780000000000000000e+02,8.700000000000000000e+01,1.959845460200104128e+01
5.200000000000000000e+01,2.130000000000000000e+02,1.775289508712728193e+01
1.340000000000000000e+02,6.200000000000000000e+01,2.424234259037780959e+01
2.800000000000000000e+02,1.300000000000000000e+01,2.120579832701121603e+01
1.300000000000000000e+01,1.800000000000000000e+02,1.894987821136039940e+01
9.100000000000000000e+01,2.550000000000000000e+02,1.531700993883512929e+01
1.500000000000000000e+01,2.000000000000000000e+02,2.022099081545488986e+01
