col,row,snr
3.700000000000000000e+01,2.800000000000000000e+01,4.691873940635722384e+00
1.360000000000000000e+02,1.570000000000000000e+02,6.043185593516969156e+00
2.900000000000000000e+01,1.250000000000000000e+02,4.714825533625232268e+00
1.900000000000000000e+02,2.470000000000000000e+02,3.301239033838241355e+00
2.630000000000000000e+02,6.300000000000000000e+01,5.231349160927669217e+00
2.050000000000000000e+02,6.700000000000000000e+01,5.526675412448763147e+00
2.550000000000000000e+02,9.800000000000000000e+01,5.732416184924030489e+00
1.520000000000000000e+02,2.810000000000000000e+02,6.571625396776180850e+00
7.300000000000000000e+01,1.770000000000000000e+02,3.902091766708560172e+00
7.200000000000000000e+01,1.600000000000000000e+02,9.207624737673221205e+00
8.100000000000000000e+01,1.190000000000000000e+02,3.051919297981129375e+00
1.800000000000000000e+01,1.100000000000000000e+02,9.980785096061756789e+00
1.810000000000000000e+02,5.200000000000000000e+01,5.765709691574616436e+00
3.900000000000000000e+01,1.290000000000000000e+02,3.004262230682595458e+00
1.310000000000000000e+02,7.300000000000000000e+01,3.317061615089134108e+00
1.320000000000000000e+02,9.800000000000000000e+01,6.161529046456717396e+00
1.630000000000000000e+02,3.600000000000000000e+01,5.152753411111716808e+00
1.180000000000000000e+02,2.300000000000000000e+01,8.103091608834239068e+00
2.170000000000000000e+02,2.600000000000000000e+01,8.050760332234373706e+00
1.650000000000000000e+02,2.180000000000000000e+02,7.758456315562989758e+00
1.660000000000000000e+02,2.300000000000000000e+01,1.321729515228653362e+01
5.300000000000000000e+01,7.800000000000000000e+01,3.785053624055849664e+00
1.380000000000000000e+02,1.190000000000000000e+02,3.000000000000000000e+00
1.780000000000000000e+02,8.700000000000000000e+01,6.956989707027127601e+00
5.200000000000000000e+01,2.130000000000000000e+02,7.816530599733045648e+00
1.340000000000000000e+02,6.200000000000000000e+01,6.585134241788506593e+00
2.800000000000000000e+02,1.300000000000000000e+01,4.889806536508097601e+00
1.300000000000000000e+01,1.800000000000000000e+02,3.136538291083379448e+00
9.100000000000000000e+01,2.550000000000000000e+02,8.358903667665043002e+00
1.500000000000000000e+01,2.000000000000000000e+02,3.000000000000000000e+00
5.000000000000000000e+01,4.100000000000000000e+01,5.508003082082729485e+00
2.170000000000000000e+02,6.300000000000000000e+01,1.129699504044374692e+01
1.180000000000000000e+02,9.400000000000000000e+01,5.789648356154030395e+00
1.120000000000000000e+02,1.660000000000000000e+02,3.392635070313178680e+00
6.400000000000000000e+01,1.610000000000000000e+02,7.286777278720116158e+00
1.520000000000000000e+02,1.550000000000000000e+02,3.000000000000000000e+00
1.500000000000000000e+02,1.910000000000000000e+02,3.000000000000000000e+00
2.000000000000000000e+02,1.000000000000000000e+01,6.778928498906875433e+00
7.200000000000000000e+01,2.610000000000000000e+02,5.209902032557105045e+00
8.000000000000000000e+00,1.940000000000000000e+02,8.293651111722164515e+00
2.220000000000000000e+02,5.400000000000000000e+01,7.562808105547484061e+00
2.450000000000000000e+02,5.000000000000000000e+01,6.438153870870886308e+00
1.010000000000000000e+02,7.200000000000000000e+01,5.252549340538839928e+00
1.020000000000000000e+02,2.270000000000000000e+02,5.293589047744737819e+00
3.700000000000000000e+01,2.180000000000000000e+02,3.000000000000000000e+00
8.600000000000000000e+01,1.050000000000000000e+02,3.000000000000000000e+00
2.060000000000000000e+02,1.310000000000000000e+02,5.472643561522678723e+00
1.570000000000000000e+02,5.400000000000000000e+01,3.000000000000000000e+00
1.600000000000000000e+01,1.610000000000000000e+02,6.287163760381828226e+00
2.490000000000000000e+02,5.000000000000000000e+01,4.277322900826072249e+00
