col,row,snr
3.700000000000000000e+01,2.800000000000000000e+01,1.373186709481856482e+01
1.360000000000000000e+02,1.570000000000000000e+02,1.198854967618063938e+01
2.900000000000000000e+01,1.250000000000000000e+02,8.043725223008284075e+00
1.900000000000000000e+02,2.470000000000000000e+02,4.087057735517060308e+00
2.630000000000000000e+02,6.300000000000000000e+01,1.046768705849878778e+01
2.050000000000000000e+02,6.700000000000000000e+01,9.597004101327867076e+00
2.550000000000000000e+02,9.800000000000000000e+01,8.354205787400998062e+00
1.520000000000000000e+02,2.810000000000000000e+02,1.296137198851120864e+01
7.300000000000000000e+01,1.770000000000000000e+02,8.424808589683506099e+00
7.200000000000000000e+01,1.600000000000000000e+02,1.115594514018772365e+01
8.100000000000000000e+01,1.190000000000000000e+02,1.094416310411830651e+01
1.800000000000000000e+01,1.100000000000000000e+02,1.106770816636228716e+01
1.810000000000000000e+02,5.200000000000000000e+01,6.186699798453238586e+00
3.900000000000000000e+01,1.290000000000000000e+02,7.867667075652585496e+00
1.310000000000000000e+02,7.300000000000000000e+01,9.645088739879081885e+00
1.320000000000000000e+02,9.800000000000000000e+01,9.713238837565459249e+00
1.630000000000000000e+02,3.600000000000000000e+01,7.723552031456229372e+00
1.180000000000000000e+02,2.300000000000000000e+01,1.270195840526441167e+01
2.170000000000000000e+02,2.600000000000000000e+01,6.980757120195633547e+00
1.650000000000000000e+02,2.180000000000000000e+02,1.474011186737889467e+01
1.660000000000000000e+02,2.300000000000000000e+01,1.078175213560723478e+01
5.300000000000000000e+01,7.800000000000000000e+01,1.217053223600189149e+01
1.380000000000000000e+02,1.190000000000000000e+02,1.372835179760242141e+01
1.780000000000000000e+02,8.700000000000000000e+01,9.557993136515902322e+00
5.200000000000000000e+01,2.130000000000000000e+02,8.403850352873083907e+00
1.340000000000000000e+02,6.200000000000000000e+01,1.047154552863433175e+01
2.800000000000000000e+02,1.300000000000000000e+01,1.286291245420309082e+01
