col,row,snr
3.700000000000000000e+01,2.800000000000000000e+01,8.545504457753821725e+00
1.360000000000000000e+02,1.570000000000000000e+02,4.408678177085397110e+00
2.900000000000000000e+01,1.250000000000000000e+02,1.274143877248036461e+01
1.900000000000000000e+02,2.470000000000000000e+02,7.824022203562227773e+00
2.630000000000000000e+02,6.300000000000000000e+01,1.104092067777343189e+01
2.050000000000000000e+02,6.700000000000000000e+01,6.724254428638851699e+00
2.550000000000000000e+02,9.800000000000000000e+01,1.280847792287357123e+01
1.520000000000000000e+02,2.810000000000000000e+02,1.132291105770405260e+01
7.300000000000000000e+01,1.770000000000000000e+02,1.336516741619135829e+01
7.200000000000000000e+01,1.600000000000000000e+02,1.227382419573286043e+01
8.100000000000000000e+01,1.190000000000000000e+02,1.098441103380317685e+01
1.800000000000000000e+01,1.100000000000000000e+02,9.581016802871893390e+00
1.810000000000000000e+02,5.200000000000000000e+01,6.088791366702935193e+00
3.900000000000000000e+01,1.290000000000000000e+02,4.196501809672791516e+00
1.310000000000000000e+02,7.300000000000000000e+01,1.050496680923626158e+01
1.320000000000000000e+02,9.800000000000000000e+01,1.010281003399324362e+01
1.630000000000000000e+02,3.600000000000000000e+01,1.499334253237982750e+01
1.180000000000000000e+02,2.300000000000000000e+01,8.425241681098805557e+00
2.170000000000000000e+02,2.600000000000000000e+01,1.086005967209565704e+01
1.650000000000000000e+02,2.180000000000000000e+02,1.410273607126606876e+01
1.660000000000000000e+02,2.300000000000000000e+01,1.197010027772687835e+01
5.300000000000000000e+01,7.800000000000000000e+01,4.867660546270309752e+00
1.380000000000000000e+02,1.190000000000000000e+02,5.300778848456641157e+00
1.780000000000000000e+02,8.700000000000000000e+01,1.179431234416854224e+01
5.200000000000000000e+01,2.130000000000000000e+02,1.138896196706354758e+01
1.340000000000000000e+02,6.200000000000000000e+01,1.064424035903830834e+01
2.800000000000000000e+02,1.300000000000000000e+01,1.078990354990314771e+01
1.300000000000000000e+01,1.800000000000000000e+02,8.787622261769090670e+00
9.100000000000000000e+01,2.550000000000000000e+02,6.003445876047642571e+00
1.500000000000000000e+01,2.000000000000000000e+02,1.081405840537209606e+01
5.000000000000000000e+01,4.100000000000000000e+01,1.043453237480915519e+01
2.170000000000000000e+02,6.300000000000000000e+01,7.893465752842389271e+00
1.180000000000000000e+02,9.400000000000000000e+01,1.083837623351884005e+01
1.120000000000000000e+02,1.660000000000000000e+02,9.015687204896249085e+00
6.400000000000000000e+01,1.610000000000000000e+02,8.606473106624616065e+00
1.520000000000000000e+02,1.550000000000000000e+02,9.209523989388786802e+00
1.500000000000000000e+02,1.910000000000000000e+02,8.908444717195285634e+00
2.000000000000000000e+02,1.000000000000000000e+01,8.038037917678069633e+00
7.200000000000000000e+01,2.610000000000000000e+02,1.047691441097598286e+01
8.000000000000000000e+00,1.940000000000000000e+02,9.816038745429279899e+00
2.220000000000000000e+02,5.400000000000000000e+01,7.533285897066614112e+00
2.450000000000000000e+02,5.000000000000000000e+01,1.047221189273496655e+01
1.010000000000000000e+02,7.200000000000000000e+01,8.348151856617093358e+00
1.020000000000000000e+02,2.270000000000000000e+02,8.808437695048310090e+00
3.700000000000000000e+01,2.180000000000000000e+02,7.941129647731590246e+00
8.600000000000000000e+01,1.050000000000000000e+02,1.188698029356239161e+01
2.060000000000000000e+02,1.310000000000000000e+02,5.841947949169795429e+00
1.570000000000000000e+02,5.400000000000000000e+01,7.506307750313168548e+00
1.600000000000000000e+01,1.610000000000000000e+02,7.196758740363220497e+00
2.490000000000000000e+02,5.000000000000000000e+01,1.006276733997263051e+01
3.400000000000000000e+01,9.200000000000000000e+01,1.372381433559059083e+01
1.560000000000000000e+02,1.010000000000000000e+02,1.092361823768672124e+01
1.850000000000000000e+02,1.370000000000000000e+02,9.538973342854470516e+00
2.580000000000000000e+02,5.200000000000000000e+01,1.208049451577497280e+01
2.720000000000000000e+02,3.900000000000000000e+01,1.568200427911798833e+01
9.900000000000000000e+01,1.410000000000000000e+02,7.312765873043198361e+00
1.820000000000000000e+02,2.670000000000000000e+02,9.296955491331313937e+00
1.660000000000000000e+02,1.290000000000000000e+02,8.197959837714986264e+00
1.020000000000000000e+02,1.930000000000000000e+02,1.317523494938238393e+01
9.500000000000000000e+01,8.300000000000000000e+01,4.319465179123266552e+00
8.600000000000000000e+01,9.700000000000000000e+01,6.849859284576586660e+00
1.540000000000000000e+02,2.490000000000000000e+02,1.146757929611602478e+01
6.700000000000000000e+01,2.910000000000000000e+02,6.658299950442547299e+00
1.140000000000000000e+02,2.500000000000000000e+02,8.162417087963124374e+00
1.900000000000000000e+01,8.000000000000000000e+01,1.279089287781597406e+01
1.460000000000000000e+02,2.350000000000000000e+02,9.667261280050405858e+00
1.150000000000000000e+02,1.940000000000000000e+02,1.065943314502269601e+01
8.200000000000000000e+01,9.100000000000000000e+01,9.334646965227532789e+00
1.180000000000000000e+02,2.570000000000000000e+02,9.159008135823849983e+00
8.100000000000000000e+01,1.100000000000000000e+01,9.655771383057629720e+00
1.340000000000000000e+02,8.900000000000000000e+01,7.408585524234839070e+00
3.500000000000000000e+01,1.760000000000000000e+02,1.155545641934384626e+01
3.900000000000000000e+01,1.200000000000000000e+01,1.297156766971131958e+01
3.300000000000000000e+01,2.700000000000000000e+02,7.777278645759841069e+00
1.700000000000000000e+01,1.770000000000000000e+02,1.048589494075998907e+01
2.290000000000000000e+02,4.800000000000000000e+01,8.402862810986279740e+00
6.000000000000000000e+00,1.030000000000000000e+02,7.962351280938801068e+00
3.200000000000000000e+01,2.620000000000000000e+02,1.483476680112239521e+01
1.290000000000000000e+02,1.770000000000000000e+02,6.574239385669335078e+00
9.700000000000000000e+01,1.800000000000000000e+02,9.598467989804188250e+00
2.700000000000000000e+02,5.800000000000000000e+01,1.355272961839783719e+01
1.390000000000000000e+02,1.630000000000000000e+02,8.547834805621842946e+00
2.090000000000000000e+02,1.940000000000000000e+02,8.744951867047998206e+00
5.200000000000000000e+01,5.100000000000000000e+01,1.018519864915351469e+01
1.830000000000000000e+02,7.600000000000000000e+01,1.137240383324583881e+01
1.260000000000000000e+02,2.870000000000000000e+02,1.249428840779812511e+01
1.490000000000000000e+02,2.110000000000000000e+02,1.026132708943023175e+01
5.300000000000000000e+01,1.800000000000000000e+02,1.290822887588927159e+01
2.800000000000000000e+01,2.320000000000000000e+02,9.392599350169454908e+00
9.900000000000000000e+01,1.720000000000000000e+02,1.351341591547051202e+01
1.830000000000000000e+02,1.470000000000000000e+02,1.175601436817168377e+01
6.400000000000000000e+01,1.980000000000000000e+02,1.309977216136549316e+01
2.710000000000000000e+02,5.500000000000000000e+01,8.165497081356130948e+00
6.800000000000000000e+01,4.300000000000000000e+01,6.360076982143167079e+00
2.150000000000000000e+02,1.390000000000000000e+02,1.218473823365634523e+01
4.900000000000000000e+01,1.460000000000000000e+02,8.283420496567000413e+00
5.500000000000000000e+01,2.610000000000000000e+02,1.307090591558135806e+01
1.570000000000000000e+02,2.720000000000000000e+02,1.290206288754582431e+01
1.980000000000000000e+02,1.710000000000000000e+02,8.853092891076933313e+00
1.630000000000000000e+02,1.830000000000000000e+02,8.471786917358937075e+00
