col,row,snr
3.700000000000000000e+01,2.800000000000000000e+01,9.620010019240057275e+00
1.360000000000000000e+02,1.570000000000000000e+02,1.405768173270914012e+01
2.900000000000000000e+01,1.250000000000000000e+02,1.289911297649218369e+01
1.900000000000000000e+02,2.470000000000000000e+02,7.217139162934380181e+00
2.630000000000000000e+02,6.300000000000000000e+01,7.978096821568774644e+00
2.050000000000000000e+02,6.700000000000000000e+01,1.341310911208038803e+01
2.550000000000000000e+02,9.800000000000000000e+01,1.266411565186973753e+01
1.520000000000000000e+02,2.810000000000000000e+02,4.421164584049432023e+00
7.300000000000000000e+01,1.770000000000000000e+02,7.811383057484508896e+00
7.200000000000000000e+01,1.600000000000000000e+02,1.283409029809939206e+01
8.100000000000000000e+01,1.190000000000000000e+02,1.450874048751250811e+01
1.800000000000000000e+01,1.100000000000000000e+02,6.622306284071349580e+00
1.810000000000000000e+02,5.200000000000000000e+01,7.932919370696188466e+00
3.900000000000000000e+01,1.290000000000000000e+02,6.361093664715586904e+00
1.310000000000000000e+02,7.300000000000000000e+01,1.293076039043118008e+01
1.320000000000000000e+02,9.800000000000000000e+01,9.809083963147143592e+00
1.630000000000000000e+02,3.600000000000000000e+01,9.344839849993173075e+00
1.180000000000000000e+02,2.300000000000000000e+01,1.285009094459698886e+01
2.170000000000000000e+02,2.600000000000000000e+01,1.201395548869767183e+01
1.650000000000000000e+02,2.180000000000000000e+02,1.392664580297773824e+01
1.660000000000000000e+02,2.300000000000000000e+01,1.239343727000503392e+01
5.300000000000000000e+01,7.800000000000000000e+01,8.373475205170368696e+00
1.380000000000000000e+02,1.190000000000000000e+02,1.113707248744693779e+01
1.780000000000000000e+02,8.700000000000000000e+01,1.182620259477766389e+01
5.200000000000000000e+01,2.130000000000000000e+02,5.288138243900043278e+00
1.340000000000000000e+02,6.200000000000000000e+01,7.566974701752082311e+00
2.800000000000000000e+02,1.300000000000000000e+01,1.044513810021714662e+01
1.300000000000000000e+01,1.800000000000000000e+02,5.926949748640868876e+00
9.100000000000000000e+01,2.550000000000000000e+02,1.124844399533525419e+01
1.500000000000000000e+01,2.000000000000000000e+02,1.454495941237956558e+01
5.000000000000000000e+01,4.100000000000000000e+01,6.117922585853476036e+00
2.170000000000000000e+02,6.300000000000000000e+01,1.577274322941051921e+01
1.180000000000000000e+02,9.400000000000000000e+01,7.919097563726153588e+00
1.120000000000000000e+02,1.660000000000000000e+02,8.314169698529584096e+00
6.400000000000000000e+01,1.610000000000000000e+02,7.172452062138995998e+00
1.520000000000000000e+02,1.550000000000000000e+02,5.035116520300813470e+00
1.500000000000000000e+02,1.910000000000000000e+02,9.951507642565967870e+00
2.000000000000000000e+02,1.000000000000000000e+01,1.223610932713033961e+01
7.200000000000000000e+01,2.610000000000000000e+02,7.435722241207778360e+00
8.000000000000000000e+00,1.940000000000000000e+02,1.240423851718600012e+01
2.220000000000000000e+02,5.400000000000000000e+01,1.004508937742644648e+01
2.450000000000000000e+02,5.000000000000000000e+01,1.110573607319689415e+01
1.010000000000000000e+02,7.200000000000000000e+01,1.086441278600189797e+01
1.020000000000000000e+02,2.270000000000000000e+02,4.616274047754854948e+00
3.700000000000000000e+01,2.180000000000000000e+02,1.432025226061926659e+01
8.600000000000000000e+01,1.050000000000000000e+02,8.963509396683145170e+00
2.060000000000000000e+02,1.310000000000000000e+02,1.037100118754741729e+01
1.570000000000000000e+02,5.400000000000000000e+01,1.138015387075184748e+01
1.600000000000000000e+01,1.610000000000000000e+02,9.825925239169130521e+00
2.490000000000000000e+02,5.000000000000000000e+01,1.217405993243349194e+01
