col,row,snr
3.200000000000000000e+01,6.900000000000000000e+01,2.198555671779780596e+01
1.060000000000000000e+02,1.550000000000000000e+02,1.893301829308693485e+01
2.520000000000000000e+02,3.500000000000000000e+01,2.555159023457906287e+01
1.400000000000000000e+01,1.550000000000000000e+02,2.029323817494421789e+01
1.520000000000000000e+02,1.870000000000000000e+02,2.098670846786539812e+01
2.320000000000000000e+02,1.470000000000000000e+02,1.834469805193500846e+01
1.610000000000000000e+02,2.900000000000000000e+01,1.927666041301316113e+01
7.600000000000000000e+01,7.200000000000000000e+01,2.138248466912869361e+01
8.700000000000000000e+01,1.960000000000000000e+02,1.959513490075819675e+01
1.970000000000000000e+02,6.000000000000000000e+01,1.880735053742536422e+01
9.200000000000000000e+01,4.000000000000000000e+01,2.361248606118982707e+01
2.070000000000000000e+02,9.800000000000000000e+01,2.345566079938624071e+01
5.400000000000000000e+01,1.010000000000000000e+02,2.295732046586926955e+01
8.500000000000000000e+01,7.800000000000000000e+01,2.023994586117016681e+01
1.510000000000000000e+02,7.200000000000000000e+01,1.715201208104898001e+01
1.130000000000000000e+02,1.430000000000000000e+02,1.864374253858236585e+01
2.460000000000000000e+02,2.700000000000000000e+01,2.026450644742454799e+01
2.080000000000000000e+02,5.500000000000000000e+01,2.294727789827551589e+01
1.310000000000000000e+02,1.520000000000000000e+02,1.957202443096472066e+01
2.010000000000000000e+02,1.180000000000000000e+02,2.079154909770121762e+01
7.000000000000000000e+00,2.330000000000000000e+02,1.561288660858369681e+01
8.500000000000000000e+01,1.780000000000000000e+02,1.921849732581001291e+01
1.140000000000000000e+02,1.570000000000000000e+02,2.222449917913652584e+01
8.500000000000000000e+01,1.500000000000000000e+01,1.932776163613072740e+01
3.400000000000000000e+01,7.300000000000000000e+01,1.959303283282420338e+01
7.100000000000000000e+01,1.840000000000000000e+02,2.548844049569508385e+01
2.080000000000000000e+02,1.330000000000000000e+02,1.507812014404761314e+01
2.370000000000000000e+02,1.710000000000000000e+02,2.129026458392408472e+01
1.150000000000000000e+02,1.760000000000000000e+02,1.630263743104533347e+01
1.920000000000000000e+02,2.800000000000000000e+01,1.771650503110174313e+01
2.250000000000000000e+02,1.360000000000000000e+02,2.024286391770077032e+01
1.830000000000000000e+02,1.690000000000000000e+02,1.570830038799898887e+01
2.520000000000000000e+02,1.370000000000000000e+02,1.968752521040548942e+01
2.090000000000000000e+02,1.130000000000000000e+02,2.332148003292597238e+01
2.890000000000000000e+02,7.400000000000000000e+01,1.877411299020827684e+01
6.600000000000000000e+01,4.500000000000000000e+01,2.152735516258215043e+01
2.070000000000000000e+02,9.200000000000000000e+01,1.861516104098738111e+01
2.440000000000000000e+02,9.200000000000000000e+01,2.642936788969035433e+01
4.500000000000000000e+01,1.200000000000000000e+01,1.377673829414643514e+01
1.470000000000000000e+02,7.600000000000000000e+01,2.239799109155005752e+01
4.100000000000000000e+01,6.400000000000000000e+01,2.223955630563699870e+01
1.410000000000000000e+02,1.860000000000000000e+02,2.234011748995179403e+01
1.020000000000000000e+02,8.000000000000000000e+01,1.569669350455169266e+01
2.400000000000000000e+02,4.700000000000000000e+01,2.018879106315874594e+01
1.400000000000000000e+02,1.400000000000000000e+02,2.480191422713558680e+01
2.600000000000000000e+01,8.700000000000000000e+01,1.591460881021575524e+01
2.720000000000000000e+02,2.270000000000000000e+02,2.375459843380188829e+01
2.610000000000000000e+02,2.380000000000000000e+02,2.422240667705000661e+01
2.490000000000000000e+02,1.820000000000000000e+02,2.197938746674947907e+01
3.900000000000000000e+01,1.490000000000000000e+02,2.157853751576434931e+01
2.900000000000000000e+02,2.120000000000000000e+02,2.418204664320802877e+01
1.390000000000000000e+02,2.060000000000000000e+02,2.304928317057568421e+01
1.480000000000000000e+02,7.800000000000000000e+01,2.149057748711640059e+01
2.310000000000000000e+02,4.500000000000000000e+01,2.441439865594432490e+01
5.000000000000000000e+00,2.620000000000000000e+02,2.324047033268456630e+01
1.060000000000000000e+02,1.640000000000000000e+02,1.822722005287869962e+01
7.100000000000000000e+01,2.340000000000000000e+02,2.051846509439347699e+01
2.820000000000000000e+02,1.200000000000000000e+01,2.054126323386903863e+01
1.290000000000000000e+02,1.300000000000000000e+01,2.008170176601070978e+01
2.480000000000000000e+02,9.700000000000000000e+01,1.555818799664751317e+01
7.800000000000000000e+01,1.590000000000000000e+02,2.680088895030665697e+01
2.070000000000000000e+02,4.600000000000000000e+01,1.810448382023099256e+01
2.890000000000000000e+02,1.330000000000000000e+02,2.438052547565029471e+01
2.680000000000000000e+02,1.360000000000000000e+02,1.807589240137829378e+01
2.890000000000000000e+02,3.400000000000000000e+01,2.024656304793580475e+01
1.780000000000000000e+02,1.030000000000000000e+02,2.242170881732264576e+01
1.830000000000000000e+02,1.240000000000000000e+02,1.609569159628003021e+01
2.600000000000000000e+02,1.940000000000000000e+02,2.128841018189750400e+01
1.400000000000000000e+01,7.000000000000000000e+00,1.734065040197206642e+01
2.580000000000000000e+02,2.180000000000000000e+02,2.090697381330025806e+01
1.300000000000000000e+02,1.570000000000000000e+02,1.770274658270531631e+01
2.470000000000000000e+02,2.120000000000000000e+02,2.062841009122914926e+01
2.580000000000000000e+02,1.820000000000000000e+02,2.168966778028785214e+01
1.050000000000000000e+02,1.650000000000000000e+02,1.867933756699914127e+01
1.480000000000000000e+02,5.700000000000000000e+01,1.698447371155520713e+01
3.400000000000000000e+01,2.040000000000000000e+02,1.914116130067628418e+01
2.040000000000000000e+02,7.700000000000000000e+01,1.668731329171092526e+01
1.140000000000000000e+02,9.200000000000000000e+01,2.205086142103004576e+01
1.790000000000000000e+02,1.200000000000000000e+02,2.351795864896730492e+01
2.890000000000000000e+02,1.900000000000000000e+02,2.281443245703496459e+01
1.640000000000000000e+02,7.600000000000000000e+01,2.208578035761199132e+01
2.750000000000000000e+02,2.480000000000000000e+02,2.239244049925121871e+01
4.800000000000000000e+01,2.000000000000000000e+01,2.131164002686794490e+01
1.810000000000000000e+02,1.520000000000000000e+02,2.001698154180538225e+01
1.940000000000000000e+02,3.000000000000000000e+01,1.848462515110215421e+01
9.600000000000000000e+01,9.600000000000000000e+01,1.792780085419177993e+01
1.110000000000000000e+02,4.600000000000000000e+01,2.536613381373951981e+01
2.910000000000000000e+02,2.380000000000000000e+02,1.763557048126777715e+01
