col,row,snr
6.100000000000000000e+01,6.100000000000000000e+01,4.552673395695538261e+01
1.600000000000000000e+01,2.690000000000000000e+02,3.167967869822935967e+01
1.990000000000000000e+02,1.640000000000000000e+02,2.398712479539312170e+01
5.600000000000000000e+01,2.740000000000000000e+02,1.988902160029121546e+01
3.900000000000000000e+01,1.610000000000000000e+02,2.834047702551179526e+01
2.500000000000000000e+02,1.840000000000000000e+02,6.733811507300060839e+01
1.620000000000000000e+02,1.660000000000000000e+02,2.156526143941218621e+01
4.900000000000000000e+01,1.130000000000000000e+02,1.764111835536383310e+01
2.940000000000000000e+02,2.010000000000000000e+02,6.809353416651431345e+00
1.010000000000000000e+02,6.500000000000000000e+01,3.000000000000000000e+00
2.150000000000000000e+02,2.200000000000000000e+01,2.764710242716482114e+01
2.560000000000000000e+02,6.800000000000000000e+01,3.485490127835063845e+01
1.040000000000000000e+02,5.600000000000000000e+01,3.000000000000000000e+00
8.000000000000000000e+00,3.200000000000000000e+01,3.930518809037519645e+01
2.440000000000000000e+02,1.020000000000000000e+02,1.024477181180917995e+01
1.800000000000000000e+02,2.020000000000000000e+02,3.000000000000000000e+00
2.520000000000000000e+02,4.400000000000000000e+01,1.603534534740686723e+01
2.910000000000000000e+02,2.400000000000000000e+01,5.691554201030287174e+01
3.800000000000000000e+01,7.300000000000000000e+01,2.959656525276184880e+01
7.000000000000000000e+01,1.020000000000000000e+02,3.000000000000000000e+00
2.080000000000000000e+02,1.760000000000000000e+02,3.000000000000000000e+00
2.160000000000000000e+02,1.230000000000000000e+02,3.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,2.696002646416939896e+01
5.000000000000000000e+01,2.650000000000000000e+02,4.310742295383234080e+01
2.300000000000000000e+01,1.820000000000000000e+02,6.684883441578223895e+00
6.100000000000000000e+01,1.230000000000000000e+02,1.197114581162012747e+01
1.860000000000000000e+02,8.300000000000000000e+01,1.460670770266476026e+01
2.800000000000000000e+02,7.900000000000000000e+01,1.581742016163044973e+01
2.020000000000000000e+02,1.890000000000000000e+02,3.000000000000000000e+00
4.100000000000000000e+01,3.000000000000000000e+01,3.464811333017112815e+01
1.180000000000000000e+02,8.200000000000000000e+01,4.151458294152303097e+01
2.910000000000000000e+02,1.310000000000000000e+02,3.084107030437461816e+01
1.850000000000000000e+02,7.600000000000000000e+01,3.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+02,2.183606705151980520e+01
1.790000000000000000e+02,1.490000000000000000e+02,3.322855955567273867e+01
8.000000000000000000e+01,2.200000000000000000e+01,2.401196846445859023e+01
2.630000000000000000e+02,1.310000000000000000e+02,2.360570265459639216e+01
1.710000000000000000e+02,1.600000000000000000e+01,2.229500067146296871e+01
1.810000000000000000e+02,1.960000000000000000e+02,7.049956701138725634e+01
1.900000000000000000e+02,1.670000000000000000e+02,5.673349127588968699e+00
1.880000000000000000e+02,1.020000000000000000e+02,2.011412081800411045e+01
3.100000000000000000e+01,1.660000000000000000e+02,3.000000000000000000e+00
9.300000000000000000e+01,1.080000000000000000e+02,2.014324207792432375e+01
1.830000000000000000e+02,2.160000000000000000e+02,3.000000000000000000e+00
1.550000000000000000e+02,9.100000000000000000e+01,2.616378785675141216e+01
1.830000000000000000e+02,7.300000000000000000e+01,4.528358365540174901e+00
1.600000000000000000e+02,7.700000000000000000e+01,1.367788766707638715e+01
1.320000000000000000e+02,1.750000000000000000e+02,1.437881404386293660e+01
2.710000000000000000e+02,7.900000000000000000e+01,3.195254885151152990e+01
2.460000000000000000e+02,2.600000000000000000e+01,4.307838297116179405e+01
1.550000000000000000e+02,1.020000000000000000e+02,1.905425118919346161e+01
9.500000000000000000e+01,1.630000000000000000e+02,1.629661460929242622e+01
4.600000000000000000e+01,1.140000000000000000e+02,2.272315082091369121e+01
3.600000000000000000e+01,4.100000000000000000e+01,2.932514625589705304e+01
2.760000000000000000e+02,4.000000000000000000e+01,3.000000000000000000e+00
1.950000000000000000e+02,1.070000000000000000e+02,3.520801694609339449e+01
2.870000000000000000e+02,1.010000000000000000e+02,3.000000000000000000e+00
2.250000000000000000e+02,1.450000000000000000e+02,9.188258888851288830e+00
8.900000000000000000e+01,2.100000000000000000e+02,1.787285794269307360e+01
2.090000000000000000e+02,1.720000000000000000e+02,4.055431800588376490e+01
3.300000000000000000e+01,4.400000000000000000e+01,6.261568498710653330e+01
1.500000000000000000e+01,2.070000000000000000e+02,4.261829982542235484e+01
1.760000000000000000e+02,1.290000000000000000e+02,2.398103946662928010e+01
2.580000000000000000e+02,4.700000000000000000e+01,3.651265068944108805e+01
2.750000000000000000e+02,2.900000000000000000e+01,5.247648332836122620e+01
2.370000000000000000e+02,1.080000000000000000e+02,2.834945991764568873e+01
1.600000000000000000e+01,3.800000000000000000e+01,3.000000000000000000e+00
2.060000000000000000e+02,1.250000000000000000e+02,2.778441418812632335e+01
2.720000000000000000e+02,9.000000000000000000e+01,4.970045245830340264e+01
6.500000000000000000e+01,1.240000000000000000e+02,1.963763029491792267e+01
1.050000000000000000e+02,3.400000000000000000e+01,3.763955976658245817e+01
9.900000000000000000e+01,8.700000000000000000e+01,3.000000000000000000e+00
1.400000000000000000e+01,1.340000000000000000e+02,3.000000000000000000e+00
2.110000000000000000e+02,9.200000000000000000e+01,9.864734515242371771e+00
2.450000000000000000e+02,2.700000000000000000e+01,1.124279370589185767e+01
1.320000000000000000e+02,9.600000000000000000e+01,1.783831300533654840e+01
1.000000000000000000e+02,1.680000000000000000e+02,1.736831004415760304e+01
2.750000000000000000e+02,5.300000000000000000e+01,2.262468978859283197e+01
1.300000000000000000e+01,2.170000000000000000e+02,1.503765846094882264e+01
2.300000000000000000e+02,5.500000000000000000e+01,3.701024624507617489e+00
3.200000000000000000e+01,1.110000000000000000e+02,3.348908191691343461e+01
1.890000000000000000e+02,3.700000000000000000e+01,4.565146694399028604e+01
2.760000000000000000e+02,1.400000000000000000e+01,3.958551443809489001e+01
2.910000000000000000e+02,1.160000000000000000e+02,5.750646547629407479e+01
7.000000000000000000e+00,2.700000000000000000e+02,4.518519804919447935e+00
8.100000000000000000e+01,1.420000000000000000e+02,1.418003053930850044e+01
2.450000000000000000e+02,1.300000000000000000e+02,3.827930191994003906e+01
2.770000000000000000e+02,5.600000000000000000e+01,3.516188950096251631e+01
1.790000000000000000e+02,4.400000000000000000e+01,2.982987371001303956e+01
2.110000000000000000e+02,1.120000000000000000e+02,6.515041978310263104e+00
2.320000000000000000e+02,1.810000000000000000e+02,4.804630817955357713e+01
2.630000000000000000e+02,2.500000000000000000e+01,3.328998164385935610e+01
1.090000000000000000e+02,2.040000000000000000e+02,1.217790317507970599e+01
