col,row,snr
6.500000000000000000e+01,3.800000000000000000e+01,9.654719799624068344e+00
2.890000000000000000e+02,2.100000000000000000e+01,1.015246535336589950e+01
2.180000000000000000e+02,1.840000000000000000e+02,9.911768756943668990e+00
1.040000000000000000e+02,1.600000000000000000e+02,1.015917804716479189e+01
6.900000000000000000e+01,5.200000000000000000e+01,8.357244857735727450e+00
1.210000000000000000e+02,1.500000000000000000e+02,9.371080326368010915e+00
1.480000000000000000e+02,1.950000000000000000e+02,1.038138449492716475e+01
2.790000000000000000e+02,9.000000000000000000e+00,1.414054118688207495e+01
4.000000000000000000e+01,5.900000000000000000e+01,8.639537389703811243e+00
9.200000000000000000e+01,1.890000000000000000e+02,7.146988977257552555e+00
7.800000000000000000e+01,2.120000000000000000e+02,1.225190435183398208e+01
2.000000000000000000e+02,2.800000000000000000e+01,1.170897854240459779e+01
5.900000000000000000e+01,1.990000000000000000e+02,6.532582761769493374e+00
2.560000000000000000e+02,1.080000000000000000e+02,1.306034906312736510e+01
2.670000000000000000e+02,1.060000000000000000e+02,1.442417393199595921e+01
9.900000000000000000e+01,1.410000000000000000e+02,1.048073339290043826e+01
1.430000000000000000e+02,1.700000000000000000e+02,1.168314394264161038e+01
8.900000000000000000e+01,9.900000000000000000e+01,9.300439524718946416e+00
2.890000000000000000e+02,2.290000000000000000e+02,1.063057450369329260e+01
1.460000000000000000e+02,1.510000000000000000e+02,1.210466296240455009e+01
9.300000000000000000e+01,4.400000000000000000e+01,9.076828126836907984e+00
1.800000000000000000e+01,1.430000000000000000e+02,1.038220569365853052e+01
2.790000000000000000e+02,1.220000000000000000e+02,6.353627508387440059e+00
2.020000000000000000e+02,1.300000000000000000e+01,6.085862308765969786e+00
2.500000000000000000e+02,6.600000000000000000e+01,1.479788270475724055e+01
1.980000000000000000e+02,1.050000000000000000e+02,1.164452279982282334e+01
2.880000000000000000e+02,2.660000000000000000e+02,8.490181102171888483e+00
2.630000000000000000e+02,1.050000000000000000e+02,1.398980225576825553e+01
3.400000000000000000e+01,6.000000000000000000e+00,9.125507533093820456e+00
1.000000000000000000e+01,1.860000000000000000e+02,1.122129528484069461e+01
6.200000000000000000e+01,1.910000000000000000e+02,1.211180180092434888e+01
2.450000000000000000e+02,1.800000000000000000e+01,1.136792820141803873e+01
2.450000000000000000e+02,1.810000000000000000e+02,1.101686130193989754e+01
2.680000000000000000e+02,5.300000000000000000e+01,7.465674265288781086e+00
2.700000000000000000e+02,1.400000000000000000e+01,7.013915102867793294e+00
1.920000000000000000e+02,4.000000000000000000e+01,4.430907688222279539e+00
