col,row,snr
1.300000000000000000e+01,1.450000000000000000e+02,1.036338577692736962e+01
1.140000000000000000e+02,4.400000000000000000e+01,1.152498471787471779e+01
7.000000000000000000e+00,6.000000000000000000e+00,1.192415134284356348e+01
2.900000000000000000e+02,2.450000000000000000e+02,1.132459827786804674e+01
1.990000000000000000e+02,1.900000000000000000e+01,5.368057224548083539e+00
2.320000000000000000e+02,1.500000000000000000e+01,7.815406169685845228e+00
3.100000000000000000e+01,1.210000000000000000e+02,9.168978533560537159e+00
1.200000000000000000e+02,1.970000000000000000e+02,1.136377882034347131e+01
2.520000000000000000e+02,1.370000000000000000e+02,9.190449414708096398e+00
6.900000000000000000e+01,1.330000000000000000e+02,1.176270376763658732e+01
2.100000000000000000e+01,1.620000000000000000e+02,9.632761915027270305e+00
2.210000000000000000e+02,3.600000000000000000e+01,1.336981501619074919e+01
8.100000000000000000e+01,1.960000000000000000e+02,9.207932355392088652e+00
2.330000000000000000e+02,9.100000000000000000e+01,7.044584491856699771e+00
1.870000000000000000e+02,5.600000000000000000e+01,1.422750585632346443e+01
6.200000000000000000e+01,2.310000000000000000e+02,8.793553051964339673e+00
2.640000000000000000e+02,2.000000000000000000e+01,1.087680501411349887e+01
1.490000000000000000e+02,7.600000000000000000e+01,1.001290067053408883e+01
3.600000000000000000e+01,6.300000000000000000e+01,9.292479790301941378e+00
9.100000000000000000e+01,5.400000000000000000e+01,8.046483508870235113e+00
1.830000000000000000e+02,8.500000000000000000e+01,1.003533964656901745e+01
1.750000000000000000e+02,1.330000000000000000e+02,1.047007835657232100e+01
1.890000000000000000e+02,6.000000000000000000e+01,7.968585948390174423e+00
1.860000000000000000e+02,1.300000000000000000e+02,1.121820132646938717e+01
1.550000000000000000e+02,1.660000000000000000e+02,1.051171411788198284e+01
1.570000000000000000e+02,9.000000000000000000e+00,1.322710052984997020e+01
1.590000000000000000e+02,1.880000000000000000e+02,1.179089975738777696e+01
6.500000000000000000e+01,7.400000000000000000e+01,1.208197044959708677e+01
1.940000000000000000e+02,1.750000000000000000e+02,1.017165965186869592e+01
1.930000000000000000e+02,1.620000000000000000e+02,1.324267738794133997e+01
2.770000000000000000e+02,9.700000000000000000e+01,9.584335999911166581e+00
2.080000000000000000e+02,3.100000000000000000e+01,7.828761067007036445e+00
2.720000000000000000e+02,1.430000000000000000e+02,1.155515544024675378e+01
1.610000000000000000e+02,1.740000000000000000e+02,6.136201965307169104e+00
1.120000000000000000e+02,1.210000000000000000e+02,1.003911077437207133e+01
2.400000000000000000e+02,1.340000000000000000e+02,9.891437740498124853e+00
3.900000000000000000e+01,2.190000000000000000e+02,8.445573844352399107e+00
1.770000000000000000e+02,1.280000000000000000e+02,9.333248753343555748e+00
2.350000000000000000e+02,1.040000000000000000e+02,8.435460475018574655e+00
8.000000000000000000e+00,1.170000000000000000e+02,1.141643232096850191e+01
2.350000000000000000e+02,1.660000000000000000e+02,8.868032981805987092e+00
1.520000000000000000e+02,7.500000000000000000e+01,8.851485432278952459e+00
2.350000000000000000e+02,8.000000000000000000e+01,9.975065262130517141e+00
2.700000000000000000e+01,1.210000000000000000e+02,9.374014429716346797e+00
4.600000000000000000e+01,9.300000000000000000e+01,8.702911295375701073e+00
8.000000000000000000e+01,1.470000000000000000e+02,1.074626322193511463e+01
2.070000000000000000e+02,1.130000000000000000e+02,1.052329552023392978e+01
