1.280000000000000000e+02,2.220000000000000000e+02,3.000000000000000000e+00
1.610000000000000000e+02,7.700000000000000000e+01,3.000000000000000000e+00
1.960000000000000000e+02,1.160000000000000000e+02,1.251336009006275773e+01
2.040000000000000000e+02,1.050000000000000000e+02,3.777808133768878918e+01
1.500000000000000000e+02,1.310000000000000000e+02,3.000000000000000000e+00
1.500000000000000000e+01,1.630000000000000000e+02,3.430370735998594256e+01
1.730000000000000000e+02,1.110000000000000000e+02,3.000000000000000000e+00
1.350000000000000000e+02,4.800000000000000000e+01,3.000000000000000000e+00
2.080000000000000000e+02,3.000000000000000000e+01,2.458893311690180994e+01
1.610000000000000000e+02,1.540000000000000000e+02,2.913538436096526496e+01
1.500000000000000000e+02,1.820000000000000000e+02,3.000000000000000000e+00
1.230000000000000000e+02,7.600000000000000000e+01,3.204313877712338865e+01
1.310000000000000000e+02,7.000000000000000000e+00,5.865683596339517969e+00
8.000000000000000000e+00,1.880000000000000000e+02,2.220836896086765222e+01
1.360000000000000000e+02,8.300000000000000000e+01,1.719147012475945502e+01
9.000000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+00
1.300000000000000000e+01,2.320000000000000000e+02,3.000000000000000000e+00
8.600000000000000000e+01,2.200000000000000000e+02,6.906227899672471437e+01
8.600000000000000000e+01,1.200000000000000000e+02,3.000000000000000000e+00
8.200000000000000000e+01,2.360000000000000000e+02,3.000000000000000000e+00
1.470000000000000000e+02,1.690000000000000000e+02,3.000000000000000000e+00
1.720000000000000000e+02,9.700000000000000000e+01,3.000000000000000000e+00
1.890000000000000000e+02,1.620000000000000000e+02,3.000000000000000000e+00
1.750000000000000000e+02,7.100000000000000000e+01,2.008458862179129056e+01
4.100000000000000000e+01,2.420000000000000000e+02,3.000000000000000000e+00
9.300000000000000000e+01,6.800000000000000000e+01,3.000000000000000000e+00
2.120000000000000000e+02,1.330000000000000000e+02,1.868212000027936170e+01
1.440000000000000000e+02,1.300000000000000000e+01,2.915706112233675640e+01
1.350000000000000000e+02,1.590000000000000000e+02,8.719888423035005331e+00
1.330000000000000000e+02,1.070000000000000000e+02,4.191366954428991676e+01
1.880000000000000000e+02,1.000000000000000000e+02,3.000000000000000000e+00
1.630000000000000000e+02,1.200000000000000000e+02,3.000000000000000000e+00
1.300000000000000000e+02,4.000000000000000000e+01,4.744588671721637674e+00
1.610000000000000000e+02,1.310000000000000000e+02,3.000000000000000000e+00
1.550000000000000000e+02,1.120000000000000000e+02,3.000000000000000000e+00
2.130000000000000000e+02,1.460000000000000000e+02,3.557503252808565009e+01
6.700000000000000000e+01,2.290000000000000000e+02,3.000000000000000000e+00
8.600000000000000000e+01,2.550000000000000000e+02,1.551826805346593474e+01
1.450000000000000000e+02,2.200000000000000000e+02,2.265453947779671751e+01
8.100000000000000000e+01,5.900000000000000000e+01,3.000000000000000000e+00
7.600000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+00
1.120000000000000000e+02,9.100000000000000000e+01,2.151491405969659709e+01
1.500000000000000000e+02,4.900000000000000000e+01,3.000000000000000000e+00
3.600000000000000000e+01,2.000000000000000000e+01,4.978015662966304156e+00
8.000000000000000000e+00,2.440000000000000000e+02,3.000000000000000000e+00
8.800000000000000000e+01,4.200000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+02,2.100000000000000000e+01,1.507372469998587761e+01
1.310000000000000000e+02,2.060000000000000000e+02,3.000000000000000000e+00
2.400000000000000000e+01,1.740000000000000000e+02,3.000000000000000000e+00
6.900000000000000000e+01,9.000000000000000000e+00,5.228447382743746097e+00
1.090000000000000000e+02,2.160000000000000000e+02,3.210319805258534132e+01
1.330000000000000000e+02,1.420000000000000000e+02,1.936321287872377894e+01
9.500000000000000000e+01,2.690000000000000000e+02,3.000000000000000000e+00
2.110000000000000000e+02,6.600000000000000000e+01,1.885315228447357327e+01
8.300000000000000000e+01,2.510000000000000000e+02,3.000000000000000000e+00
1.520000000000000000e+02,5.800000000000000000e+01,3.000000000000000000e+00
1.110000000000000000e+02,7.100000000000000000e+01,3.665125016100206778e+01
7.300000000000000000e+01,2.830000000000000000e+02,3.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,2.563427214698926093e+01
1.220000000000000000e+02,2.690000000000000000e+02,3.000000000000000000e+00
2.050000000000000000e+02,1.020000000000000000e+02,1.737584415885326194e+01
1.380000000000000000e+02,1.580000000000000000e+02,3.000000000000000000e+00
1.320000000000000000e+02,3.400000000000000000e+01,3.974950604035601032e+01
2.220000000000000000e+02,1.330000000000000000e+02,2.484685985762760652e+01
1.450000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+00
1.010000000000000000e+02,2.200000000000000000e+02,3.000000000000000000e+00
8.000000000000000000e+01,3.600000000000000000e+01,9.942233150290414656e+00
2.300000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00
9.900000000000000000e+01,1.340000000000000000e+02,1.142594253594107201e+01
9.000000000000000000e+01,9.200000000000000000e+01,3.000000000000000000e+00
1.470000000000000000e+02,2.110000000000000000e+02,1.334336479012043242e+01
1.440000000000000000e+02,3.000000000000000000e+01,3.000000000000000000e+00
2.700000000000000000e+01,3.700000000000000000e+01,3.000000000000000000e+00
1.700000000000000000e+02,1.350000000000000000e+02,3.000000000000000000e+00
7.700000000000000000e+01,2.570000000000000000e+02,8.749619647335318717e+00
1.800000000000000000e+02,1.210000000000000000e+02,5.276873891965319530e+01
2.330000000000000000e+02,8.900000000000000000e+01,3.399468914587875190e+01
1.200000000000000000e+02,2.080000000000000000e+02,1.280331683196601844e+01
1.610000000000000000e+02,2.700000000000000000e+01,3.938660977005573827e+00
