col,row,snr
3.700000000000000000e+01,2.800000000000000000e+01,1.834666739187884943e+01
1.360000000000000000e+02,1.570000000000000000e+02,1.976078604112962722e+01
2.900000000000000000e+01,1.250000000000000000e+02,1.719943365269099544e+01
1.900000000000000000e+02,2.470000000000000000e+02,2.647207266710474016e+01
2.630000000000000000e+02,6.300000000000000000e+01,1.753078115697097417e+01
2.050000000000000000e+02,6.700000000000000000e+01,2.122524245601904624e+01
2.550000000000000000e+02,9.800000000000000000e+01,1.528895713999225237e+01
1.520000000000000000e+02,2.810000000000000000e+02,1.615527484162213057e+01
7.300000000000000000e+01,1.770000000000000000e+02,1.923410508958576770e+01
7.200000000000000000e+01,1.600000000000000000e+02,1.842377441817528450e+01
8.100000000000000000e+01,1.190000000000000000e+02,1.849675133587147968e+01
1.800000000000000000e+01,1.100000000000000000e+02,1.944602630917101038e+01
1.810000000000000000e+02,5.200000000000000000e+01,2.134594581294889792e+01
3.900000000000000000e+01,1.290000000000000000e+02,2.007287009279738754e+01
1.310000000000000000e+02,7.300000000000000000e+01,1.981306375177062762e+01
1.320000000000000000e+02,9.800000000000000000e+01,1.501548310379913431e+01
1.630000000000000000e+02,3.600000000000000000e+01,2.052459914871966973e+01
1.180000000000000000e+02,2.300000000000000000e+01,1.656574168163755445e+01
2.170000000000000000e+02,2.600000000000000000e+01,1.701641942656014095e+01
1.650000000000000000e+02,2.180000000000000000e+02,1.961730460404518794e+01
1.660000000000000000e+02,2.300000000000000000e+01,2.176962967345339450e+01
5.300000000000000000e+01,7.800000000000000000e+01,1.756213154787657871e+01
1.380000000000000000e+02,1.190000000000000000e+02,1.775241886413521541e+01
1.780000000000000000e+02,8.700000000000000000e+01,1.913829836255841244e+01
5.200000000000000000e+01,2.130000000000000000e+02,2.147055721584618482e+01
1.340000000000000000e+02,6.200000000000000000e+01,1.951999836692100487e+01
2.800000000000000000e+02,1.300000000000000000e+01,1.976107523801035626e+01
1.300000000000000000e+01,1.800000000000000000e+02,2.229173183982053175e+01
9.100000000000000000e+01,2.550000000000000000e+02,2.140742236848026181e+01
1.500000000000000000e+01,2.000000000000000000e+02,1.832128852500619232e+01
5.000000000000000000e+01,4.100000000000000000e+01,1.910579370265921995e+01
2.170000000000000000e+02,6.300000000000000000e+01,1.994748633135082017e+01
1.180000000000000000e+02,9.400000000000000000e+01,1.889260593813340705e+01
1.120000000000000000e+02,1.660000000000000000e+02,2.084861382364323745e+01
6.400000000000000000e+01,1.610000000000000000e+02,1.754632778683998851e+01
